79HbBkVgOVUuVhuTJ50pIx,Teenage Wrist,4128,[],79HbBkVgOVUuVhuTJ50pIx,"[{'height': 640, 'url': 'https://i.scdn.co/image/b2058a85a465433e5f009d9f4faa6770486f67ae', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/86a626c4e46fb4c77edf93bb2186fc56668be939', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f998da9864cfd4595fd94a4ca67d0b09076c0c1c', 'width': 160}]",43,"[['Gleemer'], ['Infinity Girl'], ['Nothing'], ['Mumrunner'], ['Deafcult'], ['Narrow Head'], ['Cloakroom'], ['No Sun'], ['Newmoon'], ['I Was Afraid'], ['Funeral Advantage'], ['Paerish'], ['Secret Space'], ['Death Of Lovers'], ['Whirr'], ['Hum'], ['Creepoid'], ['Wildhoney'], ['Big Jesus'], ['Happy Diving']]"
46ZKkiF5p7EUjBL0JknTxQ,Konata Small,834,[],46ZKkiF5p7EUjBL0JknTxQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/22e49b2184c7766aca7867744a5ccb08bd0e6dc6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7f3033b008e50c74bb53a4e62f1e0a26308a8c73', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/437cf374d2a79ca8cea620fb173421e2ffaf2ace', 'width': 160}]",37,"[['Jarry Manna'], ['Ty Brasel'], ['Lawren'], ['Mogli the Iceburg'], ['Adrian Stresow'], ['Joey Jewish'], ['Hyper Fenton'], ['Big Yae'], ['Zauntee'], ['Lathan Warlick'], ['Fvmeless'], ['Davis Absolute'], ['Kaleb Mitchell'], ['Shiwan'], ['Byron Juane'], [""Ki'Shon""], ['Ikilledmarlon'], ['Davey Asaph'], ['Levi Hinson'], ['WHATUPRG']]"
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,85218,"['chamber pop', 'indie anthem-folk', 'indie folk']",0rZp7G3gIH6WkyeXbrZnGi,"[{'height': 640, 'url': 'https://i.scdn.co/image/148ff2fe4729cb79c45b84ae1db7372429afb66a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1f63e7f498bbf4243b120c9d90a6687bbb00921f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/181a123d49b417738ba0bd042d75305cddc3199f', 'width': 160}]",71,"[['The Paper Kites'], ['Liza Anne'], ['Dustin Tebbutt'], ['Little May'], ['Tall Heights'], ['flora cash'], ['Siv Jakobsen'], ['RY X'], ['Ed Prosek'], ['Roo Panes'], ['Field Division'], ['Billie Marten'], ['Matthew And The Atlas'], ['Imaginary Future'], ['Axel Flovent'], ['Joshua Hyslop'], ['S. Carey'], ['Luke Sital-Singh'], ['Harrison Storm'], ['Hayden Calnin']]"
2mV8aJphiSHYJf43DxL7Gt,Chromeo,200377,"['alternative dance', 'dance-punk', 'filter house', 'indietronica', 'new rave', 'nu disco', 'retro electro', 'synthpop']",2mV8aJphiSHYJf43DxL7Gt,"[{'height': 640, 'url': 'https://i.scdn.co/image/d3845b0119f4cb5375847b0b7bf93b43d942077b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/031dbbee9f11e77da1d1737b8e9d35566655e105', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5479a8c44bae20aea13cf453c2a6014ee532bc0f', 'width': 160}]",64,"[['Cut Copy'], ['Miami Horror'], ['Holy Ghost!'], ['Breakbot'], ['Digitalism'], ['Simian Mobile Disco'], ['Hot Chip'], ['MSTRKRFT'], ['Penguin Prison'], ['Classixx'], ['Friendly Fires'], ['Ghostland Observatory'], ['Justice'], ['Aeroplane'], ['Hercules & Love Affair'], ['!!!'], ['Tesla Boy'], ['The Knocks'], ['Empire of the Sun'], ['RAC']]"
5y2Xq6xcjJb2jVM54GHK3t,John Legend,2670758,"['indie r&b', 'neo mellow', 'neo soul', 'pop', 'pop christmas', 'pop rap', 'r&b', 'soul christmas', 'urban contemporary']",5y2Xq6xcjJb2jVM54GHK3t,"[{'height': 640, 'url': 'https://i.scdn.co/image/3e431e58af3903f54c265185f8db57c01aeb25b2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f481aabff6322123326ba9b8984df95d3b51c55c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cb3e33f869a528b3c2847332d0dac89d6c5d49c8', 'width': 160}]",85,"[['Ne-Yo'], ['Robin Thicke'], ['Aloe Blacc'], ['Alicia Keys'], [""D'Angelo""], ['Pharrell Williams'], ['Mary J. Blige'], ['Raphael Saadiq'], ['Jill Scott'], ['R. Kelly'], ['Macy Gray'], ['Estelle'], ['Anthony Hamilton'], ['Ms. Lauryn Hill'], ['Maxwell'], ['Van Hunt'], ['Keyshia Cole'], ['Jazmine Sullivan'], ['CeeLo Green'], ['Erykah Badu']]"
5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,62516,"['contemporary country', 'country', 'modern country rock', 'viral pop']",5iqStkZi6QmG8sgQZQrfGN,"[{'height': 640, 'url': 'https://i.scdn.co/image/2b8253faa34f2675062d44ce78f48eef192febf7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f5887874a1cdb5747b7314e413fe43389c000908', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7eef24a01288ced04214698c1ef4f0f087d2fd73', 'width': 160}]",64,"[['RaeLynn'], ['Cassadee Pope'], ['Lauren Alaina'], ['Craig Wayne Boyd'], ['Kelsea Ballerini'], ['Kacey Musgraves'], ['Mickey Guyton'], ['The Swon Brothers'], ['Emily Ann Roberts'], ['Sunny Sweeney'], ['Maggie Rose'], ['Sara Evans'], ['Miranda Lambert'], ['Jessie James Decker'], ['Kalie Shorr'], ['Jana Kramer'], ['Kellie Pickler'], ['Maren Morris'], ['Jordan Rager'], ['Lee Ann Womack']]"
2eam0iDomRHGBypaDQLwWI,Bleachers,184991,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop', 'shimmer pop']",2eam0iDomRHGBypaDQLwWI,"[{'height': 640, 'url': 'https://i.scdn.co/image/defc7eb579b8de1956c6624075b80816cbb413c9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/fa912833bcd417143da374eed142e1acccdcddbc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fafc3a2455bc732d30e05159ede4535e9eceb133', 'width': 160}]",71,"[['Vinyl Theatre'], ['COIN'], ['WALK THE MOON'], ['Smallpools'], ['Matt and Kim'], ['The Format'], ['Colony House'], ['Night Riots'], ['Jukebox The Ghost'], ['Neon Trees'], ['Nate Ruess'], ['Bad Suns'], ['Young the Giant'], ['Vampire Weekend'], ['Andrew McMahon in the Wilderness'], ['MUNA'], ['Hippo Campus'], ['MisterWives'], ['Young Rising Sons'], ['Grouplove']]"
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,253929,"['contemporary country', 'country', 'country road', 'modern country rock']",3RqBeV12Tt7A8xH3zBDDUF,"[{'height': 640, 'url': 'https://i.scdn.co/image/48e4567b0ff39cf10f62da6c7e7a9f914e35fd55', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1f2edd966971494728573f2565b8aaa532612199', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f6b429b8033dcf6a06ff20b63b601202f2be59bf', 'width': 160}]",76,"[['Kane Brown'], ['Dylan Scott'], ['RaeLynn'], ['Russell Dickerson'], ['Lauren Alaina'], ['Chase Bryant'], ['Canaan Smith'], ['Danielle Bradbery'], ['Mickey Guyton'], ['Kip Moore'], ['Maren Morris'], ['Maddie & Tae'], ['Seth Ennis'], ['Jessie James Decker'], ['Old Dominion'], ['Chris Lane'], ['Brothers Osborne'], ['Drake White'], ['Frankie Ballard'], ['Dylan Schneider']]"
6r54QO0889i9vqaeuruUSn,Keeno,14415,"['chillstep', 'drum and bass', 'liquid funk', 'vocaloid']",6r54QO0889i9vqaeuruUSn,"[{'height': 640, 'url': 'https://i.scdn.co/image/6aa9080ef9c3c2b5028916887e27564e7a58dc28', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7bacd9cf32c9ee16710792e683670bc082f027c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/45e22e2ac647f8f3818c2801ddb2dd8132e0df8c', 'width': 160}]",55,"[['Etherwood'], ['Fred V & Grafix'], ['Metrik'], ['S.P.Y'], ['Logistics'], ['Loadstar'], ['DC Breaks'], ['Maduk'], ['Friction'], ['Hugh Hardie'], ['Cyantific'], ['Ownglow'], ['Wilkinson'], ['Whiney'], ['Nu:Tone'], ['TC'], ['Brookes Brothers'], ['Technimatic'], ['Alix Perez'], ['Danny Byrd']]"
1pRaG81GsVtaTBuVSpldt2,Pop Evil,148468,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",1pRaG81GsVtaTBuVSpldt2,"[{'height': 640, 'url': 'https://i.scdn.co/image/dd63567cfddaa1d5a0e7cf809353925cb25a3462', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0fa607e5d7a4a05927fedc208868bc032ca966c9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/53f34c4184a99edc5ddb6bc67baa06e9e7ec866f', 'width': 160}]",64,"[['Art Of Dying'], ['Rev Theory'], ['Adelitas Way'], ['Saving Abel'], ['Royal Bliss'], ['Deepfield'], ['Egypt Central'], ['Stereoside'], ['Cavo'], ['The Veer Union'], ['My Darkest Days'], ['Tantric'], ['Rains'], ['Aranda'], ['Jet Black Stare'], ['Eve To Adam'], [""Shaman's Harvest""], ['Burn Halo'], ['One Less Reason'], ['Evans Blue']]"
6c0qylj1D1gqcUUN2P8Ofp,Javiera Mena,76971,['chilean rock'],6c0qylj1D1gqcUUN2P8Ofp,"[{'height': 640, 'url': 'https://i.scdn.co/image/f7125accd2ec056eefaa50f6296bbf82e7c1574d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e73d46c6ad6a4d2d1ad31b322f49f4daa6921aac', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9d9216adeb2d5cd2cd3939ab9cf3ee3e319f312c', 'width': 160}]",55,"[['Alex Anwandter'], ['Gepe'], ['Mon Laferte'], ['Planeta No'], ['Alex & Daniel'], ['Tunacola'], ['( Me Llamo ) Sebastián'], ['Fármacos'], ['Dulce y Agraz'], ['Marineros'], ['Dúo Niágara'], ['Denise Rosenthal'], ['Tus Amigos Nuevos'], ['Francisca Valenzuela'], ['Niño Cohete'], ['Supernova'], ['Hot Box Machine'], ['Javier Cavacini'], ['Nicole'], ['Cristóbal Briceño y la Estrella Solitaria']]"
6BoGPE6HncyAwa1Ka8uQVn,Amanda Cook,85,[],6BoGPE6HncyAwa1Ka8uQVn,"[{'height': 640, 'url': 'https://i.scdn.co/image/61d318902f1fe9f4e871d520172fe629d78dcf59', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/dc1251faf6dee6658ec8762557de45a4c3d2ff8c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/49d2ec0515fcd2f71488569e8b75af2fbfd004e4', 'width': 64}]",26,"[['WorshipMob'], ['Steffany Gretzinger'], ['Lindy Conant'], ['Housefires'], ['Bryan & Katie Torwalt'], ['Stu Garrard'], ['Kalley Heiligenthal'], ['Jeremy Riddle'], ['Sean Feucht'], ['Kristene Dimarco'], ['Hannah McClure'], ['Jenn Johnson'], ['Misty Edwards'], ['Bethel Music'], ['Mosaic MSC'], ['Red Rocks Worship'], ['Kim Walker-Smith'], ['Matt Stinton'], ['United Pursuit'], ['Brian Johnson']]"
0LyfQWJT6nXafLPZqxe9Of,Various Artists,318611,[],0LyfQWJT6nXafLPZqxe9Of,[],0,[]
2cFrymmkijnjDg9SS92EPM,blackbear,934292,[],2cFrymmkijnjDg9SS92EPM,"[{'height': 640, 'url': 'https://i.scdn.co/image/b28a6d76166370d4b8d26102d63dd1a58fe8bdb9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7296f1e8b9670c42a5f8b1d53435e9c672421ba4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/de50bee61a08ad9ab4f5cad2fa23c1f8c9c3c757', 'width': 160}]",89,"[['gnash'], ['Kehlani'], ['mansionz'], ['Aminé'], ['Travis Scott'], ['Jon Bellion'], ['Roy Woods'], ['Jaden Smith'], ['Hoodie Allen'], ['MOD SUN'], ['Bryson Tiller'], ['Jhene Aiko'], ['Mac Miller'], ['Amir Obe'], ['Russ'], ['Luke Christopher'], ['dvsn'], ['Vic Mensa'], ['Niykee Heaton'], ['Pettros']]"
6CQGrt3AJ2gx5oMSR0mwbl,1K Phew,4063,[],6CQGrt3AJ2gx5oMSR0mwbl,"[{'height': 640, 'url': 'https://i.scdn.co/image/06fec7fc3649f099110dac206a68dd99e5d6c718', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/fb4703c78fa3fb78b87ff10f8bd57f3fe2c612ad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8a9eda49f9a74aec3e68d45598e32fc3289e39e5', 'width': 160}]",56,"[['Joey Jewish'], ['Wordsplayed'], ['Mogli the Iceburg'], ['Aha Gazelle'], ['Kaleb Mitchell'], ['Ty Brasel'], ['Taelor Gray'], ['Lawren'], ['Brvndon P'], ['nobigdyl.'], ['Tony Tillman'], ['Adrian Stresow'], ['Beleaf'], ['Zauntee'], ['Jarry Manna'], ['Shiwan'], ['Ruslan'], ['GAWVI'], ['Deraj'], ['Steven Malcolm']]"
2zmrsXMHxagFz6vI2cD7r6,Ella Vos,40333,"['indie poptimism', 'pop', 'tropical house', 'vapor soul']",2zmrsXMHxagFz6vI2cD7r6,"[{'height': 640, 'url': 'https://i.scdn.co/image/04281f04df3c5c6caa5d40e7b40cf1b1183c32a3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/69e0edcd708ece84324cc84b758d0a9503fc7bba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5cc6f4ccf9bad467d3f043856a2135b839e1ebaa', 'width': 160}]",72,"[['EXES'], ['Billie Eilish'], ['LÉON'], ['Handsome Ghost'], ['machineheart'], ['Wrabel'], ['Mothica'], ['XY&O'], ['Glades'], ['VÉRITÉ'], ['ayokay'], ['Astronomyy'], ['FRND'], ['Luna Shadows'], ['Chelsea Cutler'], ['FRENSHIP'], ['Shoffy'], ['Flor'], ['Emmit Fenn'], ['MUNA']]"
18HVMQsV3tINaTyzT5UIjH,CyHi The Prynce,25263,"['pop rap', 'rap', 'southern hip hop', 'trap music']",18HVMQsV3tINaTyzT5UIjH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ed46702d2c9cbad38e8fe72d9edc7a7c5c14e3d8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9be6f00558d16874a764af5f6d6f920eae05bda8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cc7d84c6ddb3e4ee5ed42f3718ff2b83f5301097', 'width': 160}]",66,"[['Big K.R.I.T.'], ['Stalley'], ['Pusha T'], ['Smoke Dza'], ['Curren$y'], ['Freddie Gibbs'], ['Nipsey Hussle'], ['Joe Budden'], ['Royce Da 5\'9""'], ['Jay Rock'], ['The Cool Kids'], ['Ab-Soul'], ['Clipse'], ['Big Boi'], ['Dom Kennedy'], ['DJ Kay Slay'], ['Dave East'], ['Audio Push'], ['Troy Ave'], ['Rapsody']]"
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,1183172,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'swedish pop', 'swedish synthpop', 'tropical house']",4NHQUGzhtTLFvgF5SZesLK,"[{'height': 640, 'url': 'https://i.scdn.co/image/f74839ff35613937b49162997f4087deab2d592c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8b35970a418114d27abff77cdc37b1fcd34afd29', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d3434551481cb758adfffa9cc21669ecc0dc6b15', 'width': 160}]",84,"[['Zara Larsson'], ['Tove Styrke'], ['Betty Who'], ['Ellie Goulding'], ['Charli XCX'], ['Halsey'], ['Allie X'], ['Elliphant'], ['Icona Pop'], ['LÉON'], ['Lorde'], ['Zella Day'], ['MØ'], ['Kesha'], ['Broods'], ['Carly Rae Jepsen'], ['Dua Lipa'], ['Marina and the Diamonds'], ['Alessia Cara'], ['Lykke Li']]"
586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,79065,['tropical house'],586uxXMyD5ObPuzjtrzO1Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/07f42d2cc0d17873207555821819acc10e9396d6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a15529620f3e6aee82cf30e5945f09e58451d380', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/388fabe29eb498ea4e8a3f854dbd05da52955b15', 'width': 160}]",70,"[['Hayden James'], ['Kungs'], ['Autograf'], ['Jerry Folk'], ['Tep No'], ['Phantogram'], ['The Knocks'], ['SNBRN'], ['Vintage Culture'], ['LEISURE'], ['ZHU'], ['Goldroom'], ['Bob Moses'], ['Diet Cig'], ['Elohim'], ['Jai Wolf'], ['RÜFÜS DU SOL'], ['Whilk & Misky'], ['HONNE'], ['Claptone']]"
